ACCOUNT|PARENT|ACCOUNT TYPE|DATA STORAGE|VARIANCE REPORTING|ALIAS: DEFAULT
AC_2146000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2146000:::TOT SALES & USE TAX
AC_2146100|AC_2146000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2146100:::SALES & USE TAX
AC_2147000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2147000:::VERTEX SALES & USE TAX
AC_2147100|AC_2147000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2147100:::VERTEX STATE TAX
AC_2148000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2148000:::TOT USE TAX ACCRUAL
AC_2148100|AC_2148000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2148100:::USE TAX ACCRUAL
AC_2149000|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2149000:::VAT TAX
AC_2149100|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149100:::VAT LIABILITY
AC_2149110|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149110:::VERTEX GST
AC_2149120|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149120:::VERTEX SALES PST BC
AC_2149130|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149130:::VERTEX SALES PST MB
AC_2149140|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149140:::VERTEX HST TAX
AC_2149150|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149150:::VERTEX QST TAX QC
AC_2149160|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149160:::VERTEX SALES PST SK
AC_2149170|AC_2149000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149170:::ONTARIO/CANADA VAT
AC_2149500|AC_2140000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2149500:::OTHER TAXES
AC_2149200|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149200:::A/P VENDOR WITHHOLDING
AC_2149210|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149210:::OTHER PAYROLL RELATED
AC_2149220|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149220:::EMPLOYEE LIFE INSURANCE
AC_2149230|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149230:::PROPERTY TAX
AC_2149240|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149240:::ACCRUED CITY TAX
AC_2149250|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149250:::ACCR MISC TAX - PAYROLL
AC_2149260|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149260:::ACCRUED PARKING TAX
AC_2149270|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149270:::ACCR PAYROLL FRINGE CLEARING
AC_2149280|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149280:::NY PREMIUM TAX PAYABLE
AC_2149290|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149290:::NYS ASSESSMENT PAYABLE
AC_2149300|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149300:::NET WAGES CREDITORS
AC_2149310|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149310:::PAYE & NI CREDITOR
AC_2149320|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149320:::SALES TAX CONTROL ACCOUNT
AC_2149330|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149330:::TEMPORARY TAX AC
AC_2149340|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149340:::PURCHASE TAX CONTROL ACCOUNT
AC_2149350|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149350:::ACCR BUSINESS TAX
AC_2149360|AC_2149500|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2149360:::SALES TAX PAYABLE
AC_2150000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2150000:::TOT INSURANCE RESERVES
AC_2151000|AC_2150000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2151000:::INSURANCE RESERVES - GENERAL
AC_2151100|AC_2151000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2151100:::INSURANCE RESERVES
AC_2151110|AC_2151000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2151110:::ST INSURANCE RECLASS FROM LT
AC_2151120|AC_2151000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2151120:::ST GROSS-UP
AC_2151130|AC_2151000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2151130:::ST FMV ADJUSTMENT
AC_2151140|AC_2151000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2151140:::PL/PD RESERVE
AC_2152000|AC_2150000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2152000:::INSURANCE RESERVES - H&W
AC_2152100|AC_2152000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2152100:::H&W METLIFE DENTAL
AC_2152110|AC_2152000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2152110:::H&W UHC RESERVE
AC_2152120|AC_2152000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2152120:::H&W REC BLUE CRO
AC_2152130|AC_2152000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2152130:::SELF INSURED IBNR
AC_2152140|AC_2152000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2152140:::H&W LONG TERM DISABILITY
AC_2153000|AC_2150000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2153000:::INSURANCE RESERVES - PARKING
AC_2153100|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153100:::AUTO LIAB BILLABLE
AC_2153110|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153110:::AUTO LIAB COST
AC_2153120|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153120:::AUTO LIAB CLEARING
AC_2153130|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153130:::PL/PD BILLABLE
AC_2153140|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153140:::PL/PD COST
AC_2153150|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153150:::PL/PD CLEARING
AC_2153160|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153160:::WC BILLABLE
AC_2153170|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153170:::WC COST
AC_2153180|AC_2153000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2153180:::WC CLEARING
AC_2160000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2160000:::TOT INCOME TAX PAYABLE
AC_2161000|AC_2160000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2161000:::INCOME TAXES PAYABLE
AC_2161100|AC_2161000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2161100:::INCOME TAX PAYABLE
AC_2161110|AC_2161000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2161110:::STATE INCOME TAX
AC_2161120|AC_2161000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2161120:::OTHER INCOME TAXES
AC_2161130|AC_2161000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2161130:::STATE TAX RESERVE
AC_2170000|AC_2100000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2170000:::OTHER ACCRUED LIABILITIES
AC_2171000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2171000:::401K PLAN LIABILITY
AC_2171100|AC_2171000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2171100:::ACCRUED 401K
AC_2172000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2172000:::TOT ACCRUED SEVERANCE
AC_2172100|AC_2172000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2172100:::ACCR NON-CORP SEVERANCE
AC_2173000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2173000:::TOT CAPITAL LEASES CURRENT
AC_2173100|AC_2173000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2173100:::CAPITAL LEASES CURRENT
AC_2174000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2174000:::TOT DEF RENT-REALIGNMENT
AC_2174100|AC_2174000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2174100:::DEFERRED RENT
AC_2175000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2175000:::TOT DEFERRED INCOME
AC_2175100|AC_2175000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2175100:::DEFRD INCOME-CURRENT
AC_2176000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2176000:::DIVIDENDS PAYABLE
AC_2176100|AC_2176000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2176100:::DIVIDEND PAYABLE
AC_2177000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2177000:::HEALTH & WELFARE
AC_2177100|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177100:::UNION H&W
AC_2177120|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177120:::VONULARTY BENEFITS
AC_2177130|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177130:::H&W KAISER
AC_2177140|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177140:::LIMITED BENEFIT
AC_2177150|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177150:::H&W DENTAL
AC_2177160|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177160:::H&W BCBS
AC_2177170|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177170:::H&W HMSA
AC_2177180|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177180:::H&W VISION
AC_2177190|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177190:::H&W LOCKBOX RECEIPTS
AC_2177200|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177200:::H&W UHC
AC_2177210|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177210:::WAGEWORKS WITHHOLD
AC_2177220|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177220:::FLEX SPENDING WI
AC_2177230|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177230:::LOCAL H&W
AC_2177240|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177240:::H&W UHC
AC_2177250|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177250:::H&W MEDICA
AC_2177260|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177260:::H&W LIMITED MEDICAL
AC_2177270|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177270:::CHILDCARE VOUCHERS
AC_2177280|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177280:::H&W CLEARING LIABILITY
AC_2177290|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177290:::CIGNA MEDICAL
AC_2177380|AC_2177000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2177380:::H&W HMSA
AC_2178000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2178000:::INSURANCE CLAIMS
AC_2178100|AC_2178000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2178100:::MISC INS FEES
AC_2178110|AC_2178000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2178110:::INS CLAIMS - OTHER WC
AC_2178120|AC_2178000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2178120:::INS CLAIMS - LIABILITY
AC_2178130|AC_2178000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2178130:::INS CLAIMS - ESIS
AC_2179000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2179000:::INTEREST
AC_2179100|AC_2179000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2179100:::ACCRUED INTEREST P
AC_2179110|AC_2179000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2179110:::BOA LOANS S/T INTE
AC_2179120|AC_2179000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2179120:::BOA COMMITMENT FEE
AC_2179130|AC_2179000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2179130:::BANK SERVICE FEES
AC_2180000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2180000:::INTEREST RATE SWAP LIABILITY - CURRENT
AC_2180100|AC_2180000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2180100:::CURR-INT RATE SWAP LIAB
AC_2181000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2181000:::LEGAL FEES & SETTLEMENTS
AC_2181100|AC_2181000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2181100:::ACCRUED LEGAL FEE
AC_2181110|AC_2181000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2181110:::ACCRUED LEGAL SETTLEMENT
AC_2182000|AC_2170000|LIABILITY|DYNAMIC CALC|NON-EXPENSE|AC_2182000:::TOT OTHER ACCRUED
AC_2182100|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182100:::OTHER ACCRUED
AC_2182110|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182110:::LAMP/BALLAST REC
AC_2182120|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182120:::ACCRUED A/R REFUNDS
AC_2182130|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182130:::UNIDENTIFIED CASH RECEIPT
AC_2182140|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182140:::PARKING CLEARING
AC_2182180|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182180:::EXPENSE REPORT
AC_2182190|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182190:::RESERVES
AC_2182200|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182200:::STOCK PURCHASE
AC_2182210|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182210:::CREDIT UNION
AC_2182220|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182220:::CONTRIBUTIONS/INITIATION FEES/UNION DUES
AC_2182230|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182230:::EY TAX & CONSULT
AC_2182240|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182240:::KPMG AUDIT
AC_2182250|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182250:::GENERAL CONSULTI
AC_2182260|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182260:::E&Y INTERNAL AUD
AC_2182270|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182270:::UNION BENEFITS PAYABLE
AC_2182280|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182280:::OTHER ACCRUED TR
AC_2182290|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182290:::DEPOSITS PAYABLE
AC_2182300|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182300:::LIABILITY CLEARING
AC_2182310|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182310:::MINORITY INTERES
AC_2182320|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182320:::ACQUISITION EARNOUT ST
AC_2182360|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182360:::GKLL CLAIMS RESERVE
AC_2182370|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182370:::UNAPPLIED REVENUE
AC_2182380|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182380:::DEFERRED REVENUE
AC_2182390|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182390:::GARNISHMENTS
AC_2182400|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182400:::ACCRD DIRECTORS FEE
AC_2182410|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182410:::ACCRD MGMT FEE
AC_2182420|AC_2182000|LIABILITY|NEVER SHARE|NON-EXPENSE|AC_2182420:::ACCRUED EXP-IFM
